feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,emotion
-376.6145,116.679634,37.506912,21.404972,9.563732,-2.1203423,-4.5339913,-4.640221,4.172486,1.7275356,-4.778755,-1.6458954,-1.0609403,0.014202046,0.0643053556743421,neutral
-390.29654,107.92687,43.007713,28.515352,10.347935,1.1701777,-0.58234704,-4.3029294,2.4814572,0.77096325,-4.0507593,0.5295351,-2.047316,0.011369206,0.0601766397664835,sad
-242.12617,95.924614,7.9250035,23.185951,-15.256241,-8.785444,-3.130021,-14.601323,-4.740541,-0.58371115,-6.2904177,-5.6349864,-8.870227,0.105439655,0.0793247767857142,angry
-389.78818,117.44723,45.1306,25.468742,3.6804166,1.8795037,1.3753312,-7.331873,-2.1648948,-0.112205386,-4.2363133,-1.1962922,-2.538099,0.0141577,0.0550547197830578,disgust
-376.74384,113.60553,43.044086,26.482906,2.8480167,0.41260564,-0.00468291,-9.690347,-0.9468908,0.5217174,-4.2450466,-0.9871363,-3.8298957,0.023535917,0.0577195690524193,fear
-309.47824,112.26753,18.48484,25.943714,-7.643335,-7.035563,-2.7920017,-11.424834,1.0950059,1.1573013,-5.553533,-3.0723028,-6.540063,0.03887009,0.0802798063858695,happy
-369.13593,119.21288,37.98436,27.457382,1.2496966,0.33721766,-1.4043752,-10.047428,-4.0959487,2.7389076,-2.489345,-3.2794766,-1.8479935,0.018447772,0.0570333729619565,neutral
-385.24963,117.62016,43.042088,24.56057,0.48349446,1.1673641,2.230314,-6.569261,-1.0535089,0.6071393,-4.701181,-1.9780433,-1.2230716,0.014450072,0.0534416983060747,sad
-255.60677,84.094284,24.805935,17.680994,-17.020771,-4.7526026,-1.8645583,-13.439426,1.8568624,-0.66416925,-3.7983272,-5.284987,-8.40911,0.11428555,0.0906317682549504,angry
-387.63892,111.61558,44.679607,28.148684,5.5625596,1.7223171,-0.55992085,-6.1304,-0.2606099,2.1357594,-2.009771,-0.5170763,-3.5561304,0.010425395,0.0588023792613636,disgust
-375.20532,109.890526,43.82882,23.392225,1.3095903,0.32206237,2.6735,-7.2652235,0.25367123,-0.015218788,-4.934597,0.97677845,-2.9761682,0.017744528,0.0609551791487069,fear
-302.98282,106.27583,15.765886,24.079746,-10.113733,-7.522829,-5.213731,-11.819815,5.099193,2.0392704,-2.4488225,-0.16638246,-0.9984447,0.035918955,0.085916037087912,happy
-367.17453,105.69509,46.153347,25.55781,1.8979338,-2.6350355,-2.2909899,-6.666127,-1.1365234,1.6263855,-3.2069058,-2.9445589,-0.41665244,0.018164383,0.0691749085771276,neutral
-372.4493,112.88927,43.06756,22.83591,-1.0372425,-1.0230978,0.397732,-4.3395023,2.464642,-1.0422993,-3.404041,0.42146206,-4.537442,0.016223952,0.0656381671348314,sad
-298.03134,88.55082,24.548012,20.43688,6.168932,-0.67183906,-2.2095854,-6.3157654,-1.4551333,0.13578662,-4.7062855,0.18923397,-2.84053,0.0649053,0.081714771412037,angry
-341.76562,105.39569,25.47053,22.58012,10.23432,-8.205912,-2.569883,-2.4169517,0.035011154,5.88947,-5.117084,-0.06833154,-1.8905522,0.01946705,0.0755161830357142,disgust
-338.64774,99.17477,26.51179,22.848518,10.08092,-4.269211,-3.027271,2.3892446,1.5480744,-0.4004412,-5.329585,1.0709754,-2.7959929,0.030123595,0.0730459623247663,fear
-254.9727,84.800285,3.5120819,22.117617,4.1553273,-12.467391,-5.3383746,-5.3392205,2.8331902,1.8887641,-8.422254,1.7397069,-1.5269417,0.061899554,0.09735107421875,happy
-380.86475,110.98134,38.973015,22.820854,9.960332,1.6390744,1.170334,-0.5222283,-0.011505574,2.0265737,-4.9354997,-0.7629554,-2.1669703,0.011810767,0.0604841599770642,neutral
-390.86746,111.9898,42.913364,23.972168,11.335273,0.6895039,2.8361006,-0.49010566,-0.3220279,2.804197,-4.6035185,-1.1256061,0.08772147,0.009699122,0.0576171875,sad
-302.76245,76.731346,36.80004,30.790768,3.9698744,-8.765832,-5.3909135,-9.649042,-0.06389695,1.1985178,-4.200983,1.8781865,-4.6348705,0.0466724,0.1439787212171052,angry
-363.58563,88.72247,51.433327,32.0137,8.672519,-5.015182,-3.872301,-6.8630505,-1.3529301,1.9377643,-4.1801534,2.676444,-3.240617,0.017848998,0.1232818027712264,disgust
-289.02142,80.7529,24.840834,27.842058,-1.1500225,-11.8566,-8.309484,-9.539775,1.0154849,-5.441775,-9.397317,0.72050536,-8.453943,0.06051907,0.1143012152777777,fear
-308.69022,85.957596,32.350567,30.666002,4.183692,-10.597626,-7.332925,-12.702335,-0.6413981,-4.5011477,-6.298495,0.95425373,0.71871674,0.038960047,0.1107595783390411,happy
-348.99756,82.224945,49.799175,31.869894,11.067047,-4.2306943,-6.1236887,-7.545495,-1.5903898,-0.8016828,-5.9127584,3.3183696,-2.1301336,0.01841626,0.13165283203125,neutral
-369.22964,93.04914,47.62365,27.515528,13.333328,-1.60217,-5.203146,-4.328138,1.7381145,-0.62186724,-5.632776,1.9413061,-3.6412916,0.015474873,0.1090690104166666,sad
-295.694,99.85227,27.742037,14.2443,-2.8666875,-3.4492245,-1.498085,-7.9021635,1.1008346,0.57433844,-10.151678,-0.4660573,-4.473162,0.04076275,0.1008146261867088,angry
-364.98224,104.04064,40.815853,22.558252,7.4864993,-0.4247101,0.92768484,-2.5409517,2.1351042,0.97852457,-5.3921213,1.2755336,-5.1360226,0.0147127565,0.1000576331967213,disgust
-242.99986,80.161575,5.3052654,17.43556,-4.1484704,-7.886577,-7.8042064,-17.65819,1.8210181,-8.050616,-11.674745,11.751609,3.3040578,0.09499717,0.1516834605823863,fear
-298.93274,97.53207,20.79035,25.519068,-4.119341,-0.8091734,-3.9379747,-14.303565,3.6694796,0.046597723,-7.199746,-1.0738878,-4.988971,0.04697817,0.0983977141203703,happy
-357.19907,110.885864,41.895615,20.198809,2.8843226,0.51807165,-2.9203615,-8.552721,3.412024,0.85782516,-6.437493,3.3372219,-4.2116876,0.017218577,0.091160255142405,neutral
-369.069,105.408516,40.769173,22.015957,7.3348584,2.358938,-0.34121585,-6.086145,2.1487124,1.7022362,-6.06745,1.7871931,-2.372763,0.0137224225,0.0897565569196428,sad
-292.60684,91.40841,15.167967,42.292175,-9.764452,-1.7385654,-3.411616,-9.591595,4.5688286,-3.567242,0.009568994,5.4763556,-4.468146,0.04806545,0.0961501430457746,angry
-369.0039,109.28948,31.705187,33.485245,4.7380676,-4.210703,-1.1392928,-4.352443,5.596123,0.26198092,-0.9003961,3.8466265,-5.2406354,0.01751133,0.0611358327963917,disgust
-358.9217,105.040436,34.17424,34.6016,5.487211,-3.135234,-3.852977,-7.8251033,2.2358716,0.27489874,-1.6321522,4.7706876,-2.9563906,0.022727981,0.0623287844967532,fear
-343.03723,103.5389,25.33177,36.65308,-0.3732387,-4.018703,0.8828045,-7.813104,2.4845932,-2.3598294,0.54712176,4.106749,-4.226082,0.030439585,0.0710665545886076,happy
-359.69586,106.0711,35.168785,33.18643,3.8866227,-1.3034651,-2.7286978,-7.8712974,1.7766931,1.0784405,-1.7710341,3.5441363,-2.2075405,0.019840889,0.0658892463235294,neutral
-364.07678,110.42084,35.72941,34.546486,5.427111,-2.5231595,-3.1481738,-9.261412,2.49064,0.67203426,-2.8985014,5.220023,-1.1777421,0.017068315,0.0650634765625,sad
-250.69394,86.43777,3.8241386,15.817082,-8.901977,4.978113,-6.2468657,-10.58333,5.5455923,-2.0921235,-4.784728,-2.5165923,-7.035193,0.10956131,0.1051307091346153,angry
-289.6827,115.14131,7.0181184,15.20083,-11.521935,9.433825,-4.5190997,-18.141123,6.2528577,1.5233799,-2.0393412,-0.11562938,-4.793558,0.038819015,0.0924513796542553,angry
-258.67245,108.57235,-1.2646855,11.230236,-11.013457,7.148367,-6.0680346,-18.501999,4.6736293,-0.5974777,-3.60326,-0.6550426,-3.4755182,0.058710378,0.0989888509114583,angry
-328.26166,109.579605,20.665932,19.866722,-2.3448863,-0.13463582,-2.3609776,-9.439756,8.673379,1.7645698,-1.634787,2.086337,-9.348179,0.03432311,0.0786810980902777,disgust
-358.2547,121.83301,26.394403,11.710417,6.619965,4.450156,-1.7055725,-6.7387996,4.1676855,2.9963505,-0.3027997,-0.7794864,-8.047032,0.019739056,0.0747721354166666,disgust
-356.20944,116.466774,30.287317,18.558983,4.225892,3.4248347,-1.7301128,-8.785039,5.0892844,1.8888904,-1.6680119,0.2920748,-7.7501855,0.025559276,0.0713426543445122,disgust
-304.86673,101.3846,16.280598,18.981136,-0.03945984,7.1089854,-5.944718,-10.978928,7.3087587,0.8245836,-5.228768,2.6661477,-3.894287,0.050468538,0.0820500300480769,fear
-394.0816,121.485825,41.696136,15.334417,9.318005,6.8319635,0.12840484,-5.3242054,4.374584,3.7276866,0.7411977,-0.62735516,-5.7140517,0.011151472,0.0551255170036764,fear
-386.38953,116.5395,37.912567,17.067024,11.748878,9.262904,-0.96463144,-7.879145,3.0540154,4.3712463,-0.6384858,0.8664647,-5.5360665,0.012365152,0.0644453745039682,fear
-352.80576,115.651436,24.379429,21.451376,4.056455,4.4628596,2.7058332,-14.946443,1.7295302,1.5354728,-2.7911055,3.4638271,-2.1600559,0.025636008,0.0672356592465753,happy
-333.2225,113.13915,16.009249,21.546568,-1.2675669,3.4175627,0.97172624,-14.423724,6.8289304,2.5127397,-2.256127,1.5351285,-6.528092,0.029062005,0.0721986060049019,happy
-353.39557,114.1874,27.31366,19.8318,1.6379606,5.6485567,2.4697695,-10.929731,1.8777249,1.7621543,-2.6365724,2.620749,-3.473343,0.021786459,0.0693359375,happy
-379.80103,118.89994,36.022243,17.651068,6.5756,4.469808,1.1200231,-9.37377,1.3811048,5.5438538,-0.6425946,-0.31447452,-3.5022151,0.014023041,0.0591922883064516,neutral
-384.97012,115.6986,38.712234,18.369228,9.101927,6.2030478,1.7102304,-5.739045,1.0728676,2.8756127,-0.8250049,1.0214632,-3.0099266,0.012885439,0.0680639949845679,sad
-391.86642,121.30554,40.15553,14.5500965,10.606565,8.148572,1.0490906,-8.084737,0.2680218,5.4523573,0.86356324,-1.2918653,-6.008098,0.0125462385,0.0628662109375,sad
-389.19656,119.84984,38.477127,17.833006,13.217943,7.6627517,-0.0072567808,-8.123809,0.28906253,4.87485,-0.66910887,-2.4130576,-4.962353,0.010856729,0.0601930480072463,sad
-321.07437,104.14289,23.82621,38.567383,-8.142399,2.502725,-2.1070209,-14.998759,-0.89842826,-8.276397,1.1377484,-2.1822484,-2.2736232,0.04569515,0.0650634765625,angry
-382.00946,109.52068,38.729843,38.809586,5.9297457,2.809155,2.5776162,-8.267661,1.5855906,-2.5788484,-0.9171536,2.6746247,-3.5098944,0.015059443,0.0546929253472222,disgust
-381.74,108.88879,39.605305,35.720272,6.4374795,0.53527445,0.012438857,-9.452518,0.64064175,-2.6856866,-0.37409264,3.1399217,-5.29604,0.018984774,0.0584610648777173,fear
-371.00012,110.14772,36.31304,37.662056,3.9592981,1.1591047,3.6801789,-10.161,1.0401789,-1.1310972,0.87027967,0.36822337,-5.5014153,0.02120528,0.05224609375,happy
-373.1335,110.720184,34.51027,38.120632,2.1132934,2.9963589,2.9651496,-13.020048,1.8565161,-0.18807001,-1.1032381,2.9020429,-3.661427,0.016760325,0.0534830729166666,neutral
-380.09305,116.76556,39.34479,31.309977,7.053089,4.4016895,0.30088475,-10.841521,-0.81487304,-0.06935438,-1.6983957,1.5684776,-3.3673596,0.017655946,0.0516357421875,sad
-292.73392,104.79213,3.4744751,40.861305,-8.849055,-4.8159647,-4.1813674,-13.071475,5.7823157,-0.7338881,-2.9417124,3.3795877,-6.2842536,0.039193757,0.083538818359375,angry
-353.33722,112.60513,19.63813,37.26838,2.6484327,-4.4998507,0.3017923,-7.284313,5.820771,1.1818324,-3.6985285,3.32674,-7.3384137,0.017955586,0.0653038418170103,disgust
-367.60205,110.71205,32.877663,34.107323,7.5594835,-4.230597,-1.3680527,-3.2137733,1.7498931,-1.2256335,0.87895876,2.3099723,-7.313555,0.01910613,0.0550430030153508,fear
-333.2775,113.2062,17.772394,36.598183,0.88505316,-3.8994236,1.3689122,-9.708251,2.898184,-2.222573,-2.2113457,4.148262,-7.191952,0.02738075,0.0608157040028089,happy
-336.6571,111.38127,21.66012,31.468546,1.7639941,-3.1786425,-1.1619699,-7.1446457,4.2910395,1.8506386,-3.2583785,1.4071769,-3.0610256,0.025098363,0.0641578851744186,neutral
-360.11035,115.63369,30.597116,32.576324,6.7950163,-3.8720558,-4.058585,-6.3659067,3.3546338,-0.3461265,-2.8842542,4.293601,-5.6041775,0.01594792,0.0606689453125,sad
-333.41235,98.57735,37.736546,32.762444,-4.411971,-4.072303,-0.79614097,-8.2916765,0.15288058,-4.656164,-0.26717734,5.2538714,-2.7630525,0.026798382,0.10400390625,angry
-376.53815,107.67003,39.697933,33.040337,6.3755317,-2.4010386,0.3947195,-5.9371114,3.1920042,-1.0337219,-0.9776705,5.2787213,-4.2543173,0.013537187,0.0765833479634831,disgust
-364.7966,105.05354,45.82864,26.518959,6.592015,-1.1718103,-0.65666753,-5.0215654,0.7948137,-2.161641,-1.8321297,5.721893,-4.1837215,0.018799083,0.08270263671875,fear
-333.93765,107.62979,30.33603,30.204739,0.13495423,-5.4809546,0.33015436,-10.173087,0.82690597,-3.146323,-3.7395895,3.592117,-5.4124417,0.029070597,0.0774274553571428,happy
-367.33264,102.67672,44.02402,29.529085,3.0776107,-2.5847096,0.4204435,-5.203313,-0.45719895,-0.9947897,-2.6506505,2.750517,-1.8654789,0.01755247,0.0887890625,neutral
-375.24466,106.98575,46.792473,27.483513,5.621568,-0.4322488,-0.015910279,-5.1910715,-0.13583037,-1.4711144,-1.8082179,4.4450703,-3.5427287,0.015192597,0.0748655641233766,sad
-277.85184,104.88127,0.58185446,24.358913,-15.956972,13.588824,1.1044462,-17.246277,2.9054258,-4.605796,1.2098038,-0.3715081,-0.9526772,0.066621654,0.0788603633283132,angry
-368.14456,118.9383,24.577028,27.670036,2.4107325,2.1357408,4.239646,-8.2999325,3.2412357,2.5217006,1.0459291,-1.0837651,-7.6522155,0.018008536,0.0580136138613861,disgust
-367.18777,123.33609,29.080961,22.532738,4.8315163,3.8249116,2.8894787,-9.042748,0.5391561,0.9641216,0.1405752,-0.69850457,-6.619877,0.022456376,0.0537051246279761,fear
-339.74557,113.21356,18.660887,29.466736,-1.4668818,7.1146536,3.9122927,-13.097694,2.3959167,-1.0300263,0.026733432,0.33334947,-4.3050594,0.03456435,0.0596700688844086,happy
-354.17047,118.12973,23.380903,28.109337,0.10109697,7.26711,4.2316947,-12.569873,2.0029788,2.3666828,-0.14831132,0.47373962,-5.8163548,0.024988346,0.0571346507352941,neutral
-362.81165,121.52616,26.48026,25.402496,3.7920046,4.520122,2.1234026,-11.297509,0.7627289,2.8165498,0.9373673,-0.075470544,-6.4481573,0.023351453,0.0522996855945121,sad
-302.07513,106.50596,13.04047,30.206621,-1.602363,2.0799937,-1.9131075,-15.4799385,4.148077,-2.1653993,-4.1073174,0.68347883,-1.5362248,0.050850015,0.0841200086805555,angry
-372.54126,117.764946,33.9167,24.519688,11.047991,-2.3458896,-2.5279303,-5.0543375,3.5201864,1.8243334,-0.32213637,1.0084102,-3.4689238,0.016869374,0.0652311555631868,disgust
-381.40845,115.486565,40.693024,25.135096,9.869848,0.61255985,-4.1066947,-6.104378,2.8307989,-0.6732378,-0.6999515,2.5939949,-3.1022532,0.016845178,0.0629564368206521,fear
-356.2976,118.85344,25.976742,24.201105,6.2696753,1.1772478,0.30808508,-8.590027,2.4240477,-0.79923093,-4.1623483,0.5780768,-1.618603,0.022944268,0.0573104467147435,happy
-369.97885,112.965385,35.90995,24.945473,9.709696,2.4365835,-3.0198882,-7.8124485,3.1884902,1.5107028,-2.7799551,1.4744467,-2.7205112,0.018027179,0.0679863823784722,neutral
-388.15378,117.1108,42.130646,27.000717,12.43791,2.2627552,-2.9824858,-5.277578,3.6579344,0.40540203,-2.2732575,2.7987845,-2.0822656,0.01272144,0.0588467149849397,sad
-316.2044,103.92528,27.8011,33.82776,-15.311491,6.613714,1.9147369,-15.711675,-0.38268864,-4.2968473,1.419628,0.505106,-6.1737194,0.04158057,0.0795133659638554,angry
-362.34296,116.37277,37.234432,29.198042,-5.036544,1.7162122,5.8032885,-11.159147,-1.490772,-2.0885527,-1.3349694,1.0833087,-5.322433,0.02279639,0.0657709593413978,disgust
-368.78397,119.52775,43.28764,27.549183,-1.0839611,2.42728,3.6124425,-10.250822,-2.4473984,-0.016117573,-1.400466,1.0687186,-3.4191792,0.02399942,0.0621221633184523,fear
-328.12915,113.455215,24.638638,29.991669,-12.831611,4.313573,3.6934946,-16.20702,0.873804,-4.2331853,0.48586416,1.793436,-3.840193,0.03877769,0.0658474392361111,happy
-356.58398,116.27811,34.012413,30.353804,-2.4456592,-0.2569701,2.8392866,-12.304935,-3.4071534,-1.3948097,0.03304501,1.9426264,-3.2053142,0.021770231,0.0656120576054216,neutral
-372.86703,115.60732,44.29199,23.52662,2.0494516,3.209326,2.4380765,-8.775741,-4.761025,-1.9314559,2.1594276,-1.0701888,-1.0227314,0.018764623,0.0588107638888888,sad
-296.65375,94.73445,25.495995,28.355463,-14.9542885,3.8731196,-3.459355,-12.087476,-0.343782,-4.7602277,3.150977,5.3508615,-3.9627705,0.05512914,0.0915256076388889,angry
-356.7872,109.788864,31.013012,31.902927,0.3921956,-0.4627656,1.821165,-9.021465,2.4119337,1.0649248,0.80965155,5.048492,-5.05927,0.017806612,0.0794253141983695,disgust
-351.46268,108.44776,34.464115,27.426441,2.883447,-0.49421495,-0.5376172,-7.8836274,-0.32729554,0.5444513,0.74399656,4.744182,-2.8221064,0.023896959,0.0727883731617647,fear
-347.3712,109.57303,26.62043,31.26897,-0.058246914,-1.4531276,1.9927176,-10.749772,1.975355,0.31985,1.6499804,4.780014,-3.3638296,0.022700017,0.0708220108695652,happy
-355.18842,109.29186,35.500538,27.6926,0.048848905,-0.677486,-1.9868562,-8.107371,-0.5502039,-0.20653561,0.8366375,4.540115,-0.91624874,0.02173666,0.0726390165441176,neutral
-363.86664,115.786575,37.137077,25.863781,4.553427,-0.3694626,-1.28991,-6.469111,-1.8150704,-1.0542631,-0.36547518,5.3506145,-1.726716,0.018175717,0.0651391910601265,sad
-247.89262,89.24729,8.609953,21.688765,-1.5869858,-6.2681565,-6.199299,-12.704827,1.956039,-4.956084,-3.674731,1.0546374,-5.6038136,0.06470487,0.0922076512896825,angry
-354.62857,106.13589,31.712864,27.685314,10.201059,-5.096765,-3.4629676,-3.6496763,4.879678,-0.8037588,-1.725096,2.144722,-4.193011,0.020852547,0.0658261138613861,disgust
-372.61572,112.08657,37.59617,26.791668,11.724511,0.25744912,-2.3830502,-3.6949048,2.9011953,-0.75314325,-2.484543,2.7457016,-1.7024559,0.015331221,0.0596384447674418,fear
-325.86362,103.857735,21.969973,29.718475,5.662069,-5.9231825,0.019625785,-6.765794,2.9163392,-2.989237,-2.168908,3.340406,-2.0051966,0.023084484,0.0786892361111111,happy
-353.13095,111.04759,27.73226,24.730228,8.516085,-4.074624,-2.6142569,-4.086295,6.613314,0.59941703,-5.12648,2.858882,0.72416484,0.017113365,0.0648532443576389,neutral
-374.24942,112.217896,36.939285,25.914373,10.960114,-1.5182239,-3.7449255,-7.221473,4.7400975,2.7945032,-3.751105,2.8488638,-0.7801617,0.013402443,0.0599984975961538,sad
-301.623,82.747406,32.437603,27.756466,1.9334222,-4.517217,-6.5429373,-9.115429,4.305001,-1.4132714,-2.1044085,6.536186,-0.8513489,0.037535243,0.159980969551282,angry
-371.94482,97.34792,45.41685,27.374619,13.05288,-2.5937562,-2.2041745,-4.478675,3.5167603,0.5360456,-1.6983683,4.7942843,-2.9501014,0.013836745,0.1142824731691919,disgust
-360.35336,92.10451,45.675396,27.514462,14.445685,-4.271482,-3.1013734,-4.248393,3.2388358,-1.1239593,-1.9519315,6.475676,-3.18297,0.018404838,0.1255960836038961,fear
-334.79962,87.87326,38.077347,31.012323,7.2357125,-5.847178,-0.75327766,-9.595419,2.345684,-2.9291341,-2.8449292,6.432269,-2.8614032,0.032700203,0.131866455078125,happy
-347.42825,89.01893,45.63125,26.231243,9.63567,-2.852907,-5.564483,-9.387946,2.2641509,-1.6567001,-3.3222144,6.54592,0.46405536,0.022513663,0.13037109375,neutral
-359.72693,93.02452,46.921204,25.601603,12.924541,-2.844962,-6.3229094,-5.5419827,1.0170102,2.6536827,-2.4927115,5.7408423,1.1535038,0.015011912,0.125784209280303,sad
-308.6595,96.055145,26.18835,26.70137,-10.206112,4.7993984,-2.2625477,-11.844977,4.5097947,-0.2949433,-0.39795592,2.7152243,-2.8172388,0.034517016,0.1254265445402299,angry
-372.90543,112.486534,39.346466,23.850414,6.8573737,2.5708222,0.5630551,-7.6110144,3.43936,2.2215638,-0.6560574,1.59193,-3.5068514,0.0139469365,0.0789216694078947,disgust
-370.13593,111.284805,43.00768,21.314314,8.510489,2.6552353,-3.0024638,-6.86024,1.0724038,0.882488,-0.32561642,2.8486362,-4.890526,0.01661442,0.0802962932180851,fear
-328.7007,107.06117,27.032953,26.826015,0.9799045,2.0127494,1.1673653,-14.715351,1.5848938,-1.2843077,-2.4173331,3.303334,-4.3214736,0.03233681,0.0907556005271084,happy
-349.7693,111.28438,36.820732,21.008766,2.8849218,2.829717,-0.64801145,-12.657329,-0.5355032,2.0520067,-2.3501754,2.0799923,-3.9001281,0.019841664,0.08994140625,neutral
-376.83765,113.50565,43.896393,22.615946,8.284559,4.507181,-0.63030446,-9.985805,-0.10326274,4.3392563,0.9062987,2.0676641,-4.62714,0.013323477,0.0745335629111842,sad
-277.83426,87.906975,15.086485,32.17203,-14.307841,-1.4232409,-4.7888255,-3.247179,-6.8661113,-2.6027617,1.3337742,-1.7378025,-8.118663,0.07513227,0.0975988051470588,angry
-349.4962,99.41707,28.678753,35.18749,-2.311698,-1.7693037,-3.510077,-0.5444146,-1.5101388,-2.726352,0.36260834,-2.4350736,-5.0439262,0.024636958,0.0734491762907608,disgust
-324.31616,91.95336,27.185013,35.36235,-5.649594,-1.684624,-6.030683,-2.0613313,-0.8874503,-2.4044552,-0.6516038,-1.2146021,-5.78216,0.04713841,0.0814194953304597,fear
-294.62302,84.12714,18.151878,37.77057,-10.224846,-1.5148225,-8.069755,-4.635715,-8.870133,-0.21894497,0.074318975,-1.2550373,-5.1526756,0.054960366,0.0876201923076923,happy
-362.7071,105.49825,33.400116,31.67122,0.564802,-3.0198047,-2.2558339,-1.8255048,-2.6953378,1.5722327,0.3066499,-1.9292512,-4.4847646,0.014652265,0.0628644916373239,neutral
-344.84607,90.428795,33.303215,37.473465,-2.3082247,-2.900086,-4.6123176,-3.213281,-4.5666966,0.9760823,1.0829053,-1.7361759,-2.5759115,0.024476897,0.0782561800373134,sad
-206.68513,64.07103,-5.937916,16.146421,-15.010838,2.4772112,-6.0330396,-4.7706776,0.6478356,-4.776023,-9.676128,-2.21907,-1.4229136,0.13808377,0.1286204268292683,angry
-308.98038,106.15845,15.551545,15.359705,-6.6194725,9.736974,-10.984546,-10.152087,0.27213192,4.7068915,-9.189243,-1.0579884,0.5635585,0.031825885,0.08396484375,angry
-286.65964,96.139305,9.028177,13.337045,-0.90016174,5.6502476,-8.4263115,-8.495617,-0.24824306,-3.5879931,-14.180018,-2.088256,-7.46674,0.0663421,0.0864054361979166,angry
-252.09142,89.38471,0.21893476,16.348227,-7.645715,5.442889,-11.95984,-6.8200154,3.359828,0.9244662,-9.789989,-8.927558,-5.91043,0.0892646,0.0963541666666666,disgust
-326.8148,103.69442,21.381182,13.124237,6.2062526,8.165729,-4.7005773,-11.938191,1.4396198,3.7147574,-7.866802,-5.5138054,0.20056035,0.021681543,0.0780239762931034,disgust
-238.52145,73.223915,-8.046219,13.141758,-6.4666834,4.252419,-7.8002224,-10.728435,5.30456,-7.94471,-11.855527,-4.5012565,4.5633364,0.0695598,0.1248800712719298,disgust
-251.36801,65.878334,0.66186863,21.861092,-4.3924966,9.898221,-10.4546995,-10.390095,5.495745,-3.9690158,-14.848365,-1.7922884,-5.3475547,0.079645455,0.12548828125,fear
-378.55142,112.58381,33.152206,12.998381,8.559994,10.251007,-1.3476512,-8.849162,2.3876197,3.3791976,-4.064165,-5.0321627,-2.5512826,0.012310757,0.0734942036290322,fear
-325.9114,105.36372,19.329172,12.908297,2.7908494,10.652881,-8.341566,-10.256704,2.5469193,3.1854951,-10.195699,-2.7979836,0.046936717,0.02259175,0.0793631417410714,fear
-184.62366,73.153496,-15.632778,20.333672,-20.321032,12.434151,-25.667755,-3.5950966,-6.8628993,6.201638,-13.053207,-1.6292723,4.3059406,0.094863296,0.1293484669811321,happy
-322.74716,97.21978,20.742054,21.145617,4.5193725,6.991237,-7.7994094,-4.566362,-4.6349344,3.5205038,-7.65247,-0.797899,-1.1356634,0.034071073,0.0774173460144927,happy
-255.92953,84.93021,3.4608123,21.27452,-9.612001,-0.7294247,-16.812305,-8.991247,-0.34180945,12.656347,-7.3461075,-0.57941306,-2.5575485,0.08640151,0.106951904296875,happy
-389.1545,114.31142,40.720135,16.378763,6.467006,12.025757,-1.2083604,-8.541004,4.0527945,2.825993,-4.3901496,-4.278411,-1.176003,0.011139873,0.0640394422743055,neutral
-381.7616,107.78293,43.723816,12.862004,6.368131,10.433935,-3.1721494,-5.168879,2.1151736,4.743942,-5.623945,-3.1841671,-2.896244,0.009932472,0.0769236731150793,sad
-402.68866,115.60749,41.188824,13.241996,11.401936,11.412855,2.1112497,-4.263371,0.15161186,1.9319576,-4.4648314,-3.2456064,-0.8268446,0.009644673,0.06044921875,sad
-398.24548,110.9673,44.456345,12.234688,9.784973,9.434512,0.6591467,-3.0546613,0.82366234,1.9779129,-6.8791094,-4.46,-1.8997275,0.00824064,0.0688254616477272,sad
-204.65518,79.47945,-0.8931151,33.746857,-29.293667,3.708795,-10.117131,-12.690563,-14.252263,-3.651881,-5.563729,-4.5304236,0.9854986,0.118276075,0.1080903552827381,angry
-346.15924,103.2687,25.449898,35.04764,-9.418324,8.946447,3.0683405,-11.30094,-2.3108888,-3.6537266,-2.5485168,-5.498493,-1.3324039,0.021955881,0.081890939295977,disgust
-380.52472,110.727036,35.96211,26.473003,3.9982674,5.1131077,-1.6955408,-10.316277,-3.6615453,0.97405696,-1.5743909,-2.4815245,-2.3823116,0.013072533,0.061144377055921,fear
-292.5649,89.903755,19.213781,33.630558,-11.593638,6.13204,-5.1824512,-10.973791,-9.156096,-0.11613662,-6.861381,-4.3993897,-4.078308,0.059323635,0.081698330965909,happy
-364.16858,112.78491,28.741955,30.241602,3.6922143,4.5184174,1.4884853,-11.191121,-5.508465,2.1131082,-2.4537175,-4.9756975,-2.430801,0.01610058,0.067742919921875,neutral
-377.76648,113.64707,35.15455,26.429897,4.1725564,5.143038,2.1819615,-9.570277,-7.325919,-0.016612954,-3.1426256,-4.274897,-2.343494,0.016937591,0.0649142795138889,sad
-257.8693,87.272125,3.7560406,28.139063,-11.300985,2.1213613,-8.003412,-5.9015303,-5.908407,-4.275769,-6.707138,-3.7750857,-0.50546247,0.06994648,0.0946192479395604,angry
-305.6688,99.529144,9.480199,33.97713,-3.6415632,-0.35259196,-9.481807,-3.4276552,-0.71723646,-0.6360119,-5.302633,-5.6556754,0.90778464,0.028820587,0.0847963483146067,disgust
-354.3737,100.40823,29.157103,31.518335,1.6607203,2.465435,-3.8613312,-3.2450266,-2.5495298,-1.6787355,-3.9528432,-4.4973655,-0.21219403,0.015362982,0.0698025173611111,fear
