chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,emotion
0.55351007,0.581116,0.5960875,0.5500891,0.53515106,0.6153556,0.69636524,0.69012505,0.68846893,0.6828819,0.7016324,0.6722299,female_angry
0.647485,0.670717,0.5762725,0.54827315,0.60352635,0.67688346,0.6980144,0.65178585,0.6573107,0.69974005,0.7117786,0.64511144,female_disgust
0.6019796,0.5622165,0.5474057,0.55799735,0.5542265,0.61109865,0.6409372,0.6632413,0.704077,0.702337,0.7233802,0.6356295,female_fear
0.7158995,0.6223667,0.56289566,0.5616488,0.575567,0.68005943,0.7336082,0.68363035,0.63759696,0.67679787,0.733047,0.7688686,female_happy
0.6027915,0.5820026,0.5999218,0.6624225,0.6234242,0.5611768,0.58670384,0.6456249,0.6683287,0.74410826,0.8421388,0.69066626,female_neutral
0.63181037,0.66237116,0.65538263,0.63296294,0.63052046,0.62835974,0.6201632,0.6597745,0.69626373,0.74995005,0.8158765,0.7410321,female_sad
0.51570946,0.5569779,0.5890172,0.68452275,0.59363484,0.49847618,0.53074616,0.5998036,0.6387532,0.71267515,0.70983297,0.634283,female_angry
0.6231695,0.66719306,0.69290876,0.65800595,0.64042014,0.6919116,0.713257,0.7143707,0.72114587,0.7371973,0.74510175,0.70102966,female_disgust
0.5619178,0.57386327,0.5636405,0.50801176,0.49970213,0.6536477,0.6523555,0.61863655,0.57007384,0.57073474,0.6193961,0.5781828,female_fear
0.50602937,0.53454906,0.5802825,0.5610288,0.525285,0.5657095,0.61594623,0.6278796,0.6895863,0.74524707,0.62129563,0.53017956,female_happy
0.5625988,0.66252524,0.5998597,0.55971754,0.60186905,0.6803599,0.69531065,0.64028627,0.7484102,0.79690224,0.75187975,0.5435266,female_neutral
0.6130907,0.7106581,0.6993904,0.6348681,0.6298772,0.6734564,0.7754838,0.71703136,0.7070246,0.7903766,0.81472635,0.6833434,female_sad
0.50229925,0.46630007,0.5228672,0.53746957,0.44979805,0.45554033,0.5493871,0.5285684,0.6019395,0.7728718,0.73324007,0.65775794,female_angry
0.5752606,0.6230203,0.6826192,0.6838344,0.6420794,0.6617961,0.6789769,0.62650204,0.639158,0.7262082,0.73365575,0.69373536,female_disgust
0.46437228,0.52473,0.61601555,0.6155143,0.6962591,0.6121875,0.5059475,0.48025864,0.51107115,0.55215746,0.55416346,0.48110572,female_fear
0.69598967,0.6057896,0.53980076,0.46099514,0.43792284,0.45178685,0.5362139,0.5827491,0.6074465,0.642723,0.68304276,0.67489326,female_happy
0.59811276,0.5668921,0.593748,0.5825826,0.62881374,0.6069005,0.5822191,0.5804718,0.6644521,0.6804808,0.6843516,0.6268602,female_neutral
0.55394316,0.5697763,0.5547182,0.5424233,0.62430227,0.7345098,0.64140993,0.556953,0.6323285,0.67595613,0.65121335,0.50330853,female_sad
0.5959662,0.61236984,0.5675708,0.5591337,0.5983466,0.5916251,0.566458,0.59412473,0.58166313,0.70808995,0.7891637,0.73004895,male_angry
0.5848621,0.65107006,0.66839194,0.6286933,0.67286927,0.6154563,0.7303969,0.7933572,0.73802173,0.768662,0.787293,0.70182484,male_disgust
0.66870743,0.72603565,0.7024362,0.6782995,0.714503,0.6634578,0.68237215,0.8084423,0.79152834,0.81795704,0.86580634,0.8126195,male_fear
0.59411836,0.6248828,0.64526874,0.7310649,0.7028088,0.6198485,0.6102039,0.66640705,0.6479129,0.6993298,0.83069885,0.7984002,male_happy
0.6149914,0.6182976,0.651887,0.67364025,0.64363736,0.5540389,0.56486315,0.7155773,0.754331,0.8293599,0.78984773,0.7575793,male_neutral
0.647754,0.7014928,0.6764746,0.6153118,0.63118964,0.6367938,0.63700944,0.76579595,0.78180224,0.84078974,0.81974185,0.786901,male_sad
0.6053025,0.559191,0.4892825,0.546736,0.65971154,0.77812356,0.68841964,0.5599282,0.56061757,0.62038994,0.62880456,0.5292889,male_angry
0.48350266,0.51142097,0.5611061,0.62784505,0.68131995,0.59546834,0.5950158,0.66710633,0.7007143,0.7336789,0.7207467,0.61715907,male_angry
0.54123163,0.5394417,0.53868943,0.5209164,0.5860145,0.6123064,0.60341316,0.6203673,0.62458235,0.70359874,0.8202887,0.7783275,male_angry
0.5136326,0.5480997,0.57895845,0.55935454,0.70726794,0.7098298,0.6584348,0.715974,0.6740658,0.7207502,0.7110238,0.681559,male_disgust
0.640398,0.717695,0.7374146,0.7308832,0.72260296,0.6940169,0.6719944,0.7149758,0.7300513,0.77093947,0.80223274,0.7929405,male_disgust
0.5153082,0.61477953,0.6594599,0.6986127,0.711574,0.61257166,0.6090513,0.6341127,0.58906,0.62310654,0.71464807,0.70447993,male_disgust
0.64627975,0.67960864,0.6525612,0.645297,0.7257975,0.694487,0.76239717,0.7695251,0.75859195,0.7771188,0.8639193,0.7948085,male_fear
0.64132446,0.72078186,0.7275564,0.70855963,0.7271206,0.66374207,0.68012536,0.71847546,0.7084918,0.79180837,0.82761854,0.78120714,male_fear
0.6323363,0.68134004,0.67405945,0.6986566,0.7235871,0.6722711,0.7251281,0.7200573,0.7410424,0.7954966,0.8970138,0.77770245,male_fear
0.52265424,0.5496657,0.5809564,0.5956088,0.6109347,0.6206796,0.6639239,0.6978612,0.6870311,0.7816797,0.77121454,0.7138651,male_happy
0.69106364,0.7788861,0.7432189,0.7285391,0.74955857,0.6813213,0.7304411,0.7667192,0.715779,0.7166885,0.7744171,0.77737975,male_happy
0.6286001,0.7511124,0.7782663,0.68957514,0.6943539,0.6508603,0.67372125,0.6697539,0.73147976,0.79727525,0.79994446,0.7470262,male_happy
0.5852652,0.6768506,0.72901285,0.74686277,0.7669584,0.64179105,0.65752536,0.629655,0.6847716,0.7418169,0.77272964,0.6683437,male_neutral
0.664316,0.7573249,0.72119665,0.7032186,0.7672148,0.73417866,0.7385721,0.74281925,0.75873667,0.81760997,0.91009974,0.80889934,male_sad
0.64528406,0.718688,0.682947,0.66673493,0.70252115,0.66227883,0.7259381,0.74098617,0.7425138,0.8003961,0.88200474,0.7868796,male_sad
0.6779026,0.73449886,0.7011026,0.71879184,0.7430635,0.72478604,0.7434774,0.7704463,0.7071633,0.73440415,0.8310304,0.86708075,male_sad
0.46849248,0.43925276,0.45474556,0.49054578,0.54521406,0.5234815,0.5872961,0.6447141,0.63325816,0.66448534,0.71615785,0.679437,male_angry
0.544055,0.59589547,0.5564793,0.64244574,0.75630224,0.68046594,0.7145641,0.6316567,0.59857494,0.6413311,0.7518878,0.6239027,male_disgust
0.5853825,0.5768923,0.53778875,0.5730897,0.6884211,0.6864976,0.7783537,0.6727031,0.5945719,0.6221327,0.6957251,0.6220278,male_fear
0.4794898,0.5351415,0.5921785,0.5624009,0.4978178,0.5516956,0.7010233,0.66393185,0.57855165,0.51407444,0.50581515,0.45581576,male_happy
0.5444956,0.6312499,0.5908739,0.6081628,0.5756566,0.4911992,0.5285304,0.64622355,0.62333614,0.7017925,0.7366213,0.6072815,male_neutral
0.59631544,0.65068704,0.5710544,0.51370484,0.5296721,0.5466102,0.57390714,0.7319061,0.69819105,0.62560916,0.64621365,0.7061808,male_sad
0.62560797,0.62765366,0.5854738,0.5809601,0.5649225,0.56666684,0.6569048,0.7155461,0.6960085,0.6582111,0.6606424,0.6802828,male_angry
0.6783952,0.7302106,0.68868464,0.679807,0.7587369,0.75838363,0.7786047,0.7535008,0.74124885,0.8063017,0.81561655,0.75150657,male_disgust
0.68558484,0.7500673,0.7223527,0.6690426,0.6933489,0.6736848,0.7060341,0.78474796,0.78316766,0.81712246,0.8474506,0.7995434,male_fear
0.6288603,0.7098842,0.70747167,0.6587735,0.6474897,0.61736953,0.6480552,0.7501828,0.7393484,0.7644427,0.7666998,0.71850467,male_happy
0.59183687,0.6529665,0.6580834,0.6434717,0.6326855,0.60006464,0.6348675,0.7310425,0.69064206,0.701472,0.74869597,0.7681652,male_neutral
0.61948645,0.6695451,0.6907833,0.6906086,0.6729586,0.6269862,0.6621606,0.7395082,0.76419723,0.8357279,0.82615674,0.74934477,male_sad
0.510167,0.51907235,0.5157982,0.50089276,0.51037604,0.50460774,0.582087,0.7093414,0.6733971,0.64063084,0.69197094,0.7309527,male_angry
0.61202914,0.65050477,0.64433706,0.6283876,0.67283016,0.66029334,0.66271245,0.701194,0.6558421,0.73451185,0.8357471,0.80744946,male_disgust
0.70171994,0.71049964,0.67232513,0.6675743,0.69750583,0.6592991,0.66946816,0.79865986,0.75774103,0.7446826,0.82802784,0.8168959,male_fear
0.5498088,0.57124454,0.6034905,0.58624667,0.6240787,0.591882,0.6535853,0.7456975,0.7665401,0.76719207,0.6748715,0.6961473,male_happy
0.6648008,0.7010772,0.74995977,0.6801787,0.6201897,0.5921148,0.6427217,0.67668283,0.66435003,0.7210361,0.7605179,0.8262604,male_neutral
0.6247338,0.69114953,0.7292393,0.68188894,0.70290107,0.68993074,0.73144644,0.71428305,0.72743505,0.8226232,0.8292931,0.76774454,male_sad
0.54583627,0.60862267,0.51881504,0.5440554,0.60533094,0.60613763,0.6686356,0.5954231,0.6036302,0.5760477,0.5608838,0.56561863,male_angry
0.542749,0.5844816,0.62269557,0.607012,0.6614132,0.599725,0.55914557,0.56457204,0.52356654,0.5652371,0.637288,0.670437,male_disgust
0.61209935,0.7487118,0.7474075,0.62066865,0.62615925,0.5939572,0.5886211,0.6572042,0.72132325,0.743019,0.7114332,0.68708724,male_fear
0.6331065,0.5610385,0.5090201,0.5960615,0.580212,0.5358726,0.5677065,0.5687561,0.6436629,0.6835065,0.758312,0.63209796,male_happy
0.6008604,0.69332176,0.6954321,0.66408736,0.6316206,0.548125,0.5998599,0.641383,0.60406023,0.6925686,0.69695836,0.7040394,male_neutral
0.622422,0.7300177,0.6384382,0.57500273,0.60629445,0.5851513,0.58880013,0.72749114,0.7007386,0.6923398,0.68113697,0.6410835,male_sad
0.5688914,0.62828624,0.59975666,0.5796385,0.57833433,0.5589271,0.65075076,0.65783685,0.64348733,0.6959846,0.8212222,0.7091535,male_angry
0.5241588,0.6156376,0.6014741,0.643584,0.68622714,0.6047731,0.7039264,0.68713295,0.6603389,0.726976,0.7792234,0.6365417,male_disgust
0.62474495,0.6998642,0.72859687,0.7064843,0.7366604,0.6806557,0.7078382,0.7213131,0.7485261,0.7881048,0.8053826,0.6240904,male_fear
0.5535753,0.64743793,0.5879524,0.5920211,0.6633816,0.59267324,0.6753461,0.65887386,0.66142714,0.7601945,0.72333026,0.5634914,male_happy
0.57771885,0.6574759,0.7032186,0.6651811,0.6145151,0.5859668,0.6411215,0.63130194,0.6924218,0.7927233,0.8307042,0.6563521,male_neutral
0.57973874,0.68978995,0.6803199,0.6037229,0.5605776,0.5530432,0.6015763,0.69007045,0.75257707,0.8009391,0.7486236,0.67932457,male_sad
0.61543953,0.61068857,0.5702714,0.59973764,0.6179546,0.6470087,0.6720308,0.609091,0.5740784,0.59698534,0.63160384,0.66623443,male_angry
0.5391057,0.58058596,0.55919695,0.60119873,0.6659978,0.62804395,0.6309854,0.6683917,0.63023937,0.64708626,0.7101433,0.66288394,male_disgust
0.63165575,0.677679,0.6989763,0.675524,0.6685194,0.6501193,0.70638937,0.70102525,0.7005071,0.76526386,0.81461,0.6860183,male_fear
0.4935727,0.5930273,0.57788163,0.5541523,0.5557111,0.57538277,0.73073,0.7701734,0.6704164,0.630083,0.6161652,0.562796,male_happy
0.52664584,0.571545,0.62010974,0.6232359,0.61533606,0.5622611,0.55259764,0.64425874,0.5738379,0.6316811,0.66999847,0.6754032,male_neutral
0.5196374,0.6548122,0.7056249,0.58279437,0.54071873,0.49293658,0.53020775,0.623737,0.60979235,0.63910604,0.61041325,0.5625294,male_sad
0.519462,0.52532005,0.5822834,0.5385545,0.5166692,0.6050685,0.7394345,0.72418725,0.67515415,0.6587636,0.6184743,0.49611214,male_angry
0.5182389,0.57443917,0.5356697,0.58654225,0.6244723,0.62138426,0.7247398,0.69473016,0.619858,0.6433734,0.7083728,0.5855419,male_disgust
0.6159792,0.6808604,0.6501991,0.6317909,0.6314037,0.5989053,0.61891556,0.7285037,0.73088324,0.7794135,0.827682,0.73882836,male_fear
0.59136945,0.6343496,0.5806439,0.5947382,0.63183975,0.58496356,0.63778824,0.70307803,0.67772275,0.7293563,0.7916697,0.74326754,male_happy
0.60290974,0.6726332,0.6257611,0.58097345,0.59392124,0.54602355,0.5935914,0.71658856,0.6829915,0.74157894,0.7847445,0.7007807,male_neutral
0.64557517,0.67460805,0.671733,0.6831274,0.71468306,0.6942817,0.74874777,0.72567916,0.72173226,0.7708542,0.86088836,0.80476147,male_sad
0.59014356,0.6474765,0.6510154,0.621075,0.6549074,0.70503384,0.64227927,0.5646281,0.5689223,0.62370926,0.59621215,0.58731925,male_angry
0.63383543,0.6731898,0.6492721,0.65043366,0.6891457,0.6900047,0.7575996,0.82365423,0.7287034,0.74344933,0.7598369,0.78729075,male_disgust
0.61223316,0.6774253,0.6697819,0.63131905,0.68185145,0.7164498,0.71471137,0.74324083,0.6387768,0.67170185,0.7189034,0.74431163,male_fear
0.5293083,0.5406133,0.6140694,0.6479824,0.67033803,0.63768756,0.6426667,0.77991754,0.68576014,0.6752243,0.6959151,0.6763413,male_happy
0.51968515,0.5875352,0.69700706,0.7080934,0.68859154,0.6128011,0.6302102,0.6101501,0.6468904,0.7526139,0.8767258,0.6771944,male_neutral
0.6450389,0.71932435,0.75329506,0.6806397,0.6572425,0.6536847,0.71796864,0.7490987,0.6980325,0.7856344,0.8231986,0.77038544,male_sad
0.5835781,0.59006625,0.6240741,0.65635467,0.602654,0.5836751,0.60240215,0.59851885,0.66099393,0.72430736,0.77156425,0.7641216,male_angry
0.56998885,0.59470165,0.6194764,0.6158076,0.5974988,0.5910133,0.705419,0.74522233,0.70233005,0.739205,0.79692346,0.7380059,male_disgust
0.64075583,0.67519224,0.64384,0.6792388,0.68444914,0.6539814,0.6994635,0.75048155,0.7654922,0.8239268,0.827801,0.77677137,male_fear
0.54002696,0.55515397,0.59962416,0.6531458,0.6950206,0.66536057,0.66806,0.7074497,0.7130848,0.7484465,0.74485844,0.71942604,male_happy
0.64930934,0.65644497,0.65413666,0.6693409,0.65984887,0.6302273,0.6411316,0.6605383,0.704699,0.794125,0.827203,0.7083518,male_neutral
0.65309536,0.65897405,0.64345884,0.6380529,0.6450673,0.655905,0.7042512,0.73366576,0.7714584,0.8373625,0.81987065,0.62086856,male_sad
0.5957703,0.54714274,0.5307269,0.51467335,0.50954586,0.5163813,0.5920801,0.6227739,0.64872086,0.63251203,0.6987628,0.7446456,male_angry
0.6023849,0.6669416,0.6062856,0.63722026,0.6706685,0.61630064,0.62233156,0.7410738,0.71683455,0.7274792,0.7612346,0.72219807,male_disgust
0.58702195,0.6496867,0.6868397,0.6639021,0.67684275,0.62468934,0.6582481,0.65838516,0.691463,0.7754388,0.8211966,0.6768953,male_fear
0.5314802,0.6022095,0.6690202,0.6955611,0.62914747,0.5802895,0.5894434,0.63964003,0.6622439,0.724069,0.74857205,0.66797507,male_happy
0.54004025,0.61591965,0.66034013,0.6968898,0.6404867,0.5577795,0.61507326,0.6489154,0.660303,0.733335,0.7795187,0.74672204,male_neutral
0.7089727,0.6947351,0.67600757,0.65897137,0.6922156,0.6522088,0.72857904,0.7290536,0.7408598,0.79320294,0.8024656,0.6833092,male_sad
0.63757545,0.6680332,0.58895594,0.5566075,0.5404833,0.59662527,0.6258173,0.65882885,0.59474933,0.6092855,0.6707505,0.736386,female_angry
0.6124875,0.64121604,0.6907907,0.743429,0.7820679,0.7421211,0.73844755,0.71324956,0.7171004,0.7843168,0.8481867,0.74700683,female_disgust
0.5828141,0.5821563,0.59777856,0.58039147,0.5825123,0.6817309,0.68558127,0.6340354,0.54937214,0.5593692,0.6003034,0.5719466,female_fear
0.6335227,0.5854308,0.5805786,0.5929221,0.5914062,0.6646093,0.6259584,0.6671169,0.63620543,0.7033911,0.81102055,0.76925653,female_happy
0.63138676,0.5587406,0.55374485,0.6232997,0.6891243,0.72367257,0.64540124,0.5995218,0.6569896,0.7604434,0.7995708,0.7890436,female_neutral
0.5916318,0.6099018,0.6239034,0.6356655,0.69591177,0.72687596,0.7687503,0.74862266,0.6946067,0.7414792,0.771641,0.7220443,female_sad
0.58252305,0.5197955,0.4807173,0.49909365,0.55173576,0.4913721,0.4932514,0.5289535,0.59497094,0.6508939,0.69211465,0.6733392,female_angry
0.53898793,0.5496468,0.5732445,0.66888285,0.6945817,0.59910476,0.59693426,0.66895723,0.67443,0.7070539,0.7380785,0.69977903,female_angry
0.62817127,0.54846805,0.55849016,0.6074118,0.6660237,0.6257989,0.6016837,0.59548146,0.53431576,0.5800507,0.63206726,0.61451524,female_angry
0.5471175,0.48588237,0.54142106,0.5736467,0.5814433,0.55384725,0.61661685,0.6864509,0.73292726,0.675912,0.6882361,0.6699096,female_disgust
0.48921746,0.50013083,0.60212237,0.70808506,0.7678036,0.61926895,0.58985335,0.61976707,0.68230766,0.7101205,0.71761316,0.63324666,female_disgust
0.5267731,0.549058,0.569319,0.58799547,0.62964624,0.6051977,0.6399783,0.690282,0.70795107,0.7261378,0.7912461,0.6520184,female_disgust
0.5996327,0.60563165,0.52626044,0.5586703,0.63061374,0.59753823,0.55192924,0.5398953,0.5488858,0.60057074,0.72792333,0.7083662,female_fear
0.54065305,0.5798922,0.6477714,0.6672108,0.6901017,0.64199823,0.7002124,0.78873044,0.74375224,0.7702159,0.7893093,0.61925626,female_fear
0.6559026,0.6888468,0.6757601,0.6723954,0.7128024,0.6826777,0.6162796,0.67344415,0.6885919,0.69452894,0.736983,0.71364474,female_fear
0.53774667,0.50590134,0.53223574,0.5107845,0.5029512,0.50396645,0.6350607,0.7464479,0.6093542,0.58478594,0.63695943,0.6301657,female_happy
0.56361014,0.596993,0.6686854,0.70226085,0.68951005,0.6597667,0.6763327,0.8115664,0.79890037,0.74856097,0.7393722,0.6736146,female_happy
0.6059623,0.62366635,0.6553136,0.6234495,0.6630126,0.5941713,0.58741266,0.6712875,0.64119834,0.6676338,0.6726583,0.59549814,female_happy
0.52454543,0.55010855,0.6182042,0.71952766,0.71752536,0.64513385,0.6321101,0.7423134,0.7638971,0.74387705,0.72727126,0.59370667,female_neutral
0.4687204,0.52729136,0.5761169,0.658085,0.6725781,0.65064716,0.66546965,0.69752496,0.70717466,0.7320185,0.7332328,0.5661503,female_sad
0.6405235,0.6442117,0.6619957,0.66518396,0.8012403,0.7789791,0.7098549,0.7135171,0.72867715,0.76898843,0.80611044,0.76295304,female_sad
0.64355,0.6306059,0.67299104,0.7155126,0.7273101,0.7198882,0.7032737,0.75131226,0.75551164,0.75159323,0.7783098,0.7586663,female_sad
0.5098336,0.47288707,0.5418844,0.6183853,0.621988,0.60286903,0.6671197,0.6827271,0.60960716,0.69454193,0.7162259,0.6307205,female_angry
0.57667613,0.6155364,0.6258935,0.62841535,0.62553304,0.65976834,0.71225464,0.632725,0.65081805,0.76116127,0.72363675,0.55185235,female_disgust
0.43989077,0.3754552,0.3571507,0.39109558,0.43319416,0.3976966,0.37457126,0.37951735,0.44284922,0.53825366,0.7000196,0.7047605,female_fear
0.49980623,0.39450166,0.40862346,0.4707336,0.5079395,0.53213006,0.50272053,0.5926159,0.5177756,0.62376875,0.80741596,0.74041635,female_happy
0.5460773,0.5121772,0.5627593,0.63435006,0.65678865,0.6050825,0.5761053,0.6622168,0.6426046,0.6991166,0.7451083,0.7290202,female_neutral
0.63691026,0.48496994,0.45098355,0.5353402,0.71678656,0.7842201,0.6008794,0.56046015,0.55522555,0.6296164,0.6479436,0.6923331,female_sad
0.6573166,0.5537195,0.5203236,0.5873699,0.66498697,0.69694394,0.6144154,0.6518433,0.6547792,0.6325713,0.67767894,0.6776806,female_angry
0.58713037,0.5849252,0.64463216,0.7200445,0.6804736,0.6997724,0.6928104,0.68258667,0.71458334,0.78384084,0.86755496,0.7613463,female_disgust
0.6333453,0.58969444,0.6272659,0.60845953,0.58536404,0.56992286,0.5310288,0.60784405,0.6352621,0.6620797,0.77052385,0.75719696,female_fear
0.5302652,0.5132672,0.54951805,0.576599,0.66112095,0.6377096,0.63796324,0.66171306,0.6215258,0.6338058,0.7123386,0.7124732,female_happy
0.5212685,0.5411123,0.638064,0.70340794,0.70941645,0.62817484,0.6144406,0.6853318,0.68657523,0.6969216,0.8035898,0.7037273,female_neutral
0.590541,0.522045,0.60206735,0.6596182,0.70569605,0.69421107,0.6314438,0.66196865,0.73350674,0.74990064,0.79307264,0.7584303,female_sad
0.6127316,0.61205834,0.5844389,0.5536562,0.5705902,0.62009937,0.6710453,0.6759196,0.6204025,0.6536792,0.7046275,0.6542186,female_angry
0.54789233,0.5720904,0.61622053,0.69029653,0.74483514,0.68070555,0.66797704,0.6382632,0.65183496,0.7289347,0.79749584,0.6669017,female_disgust
0.4393942,0.44064966,0.42435494,0.44067556,0.4996554,0.561084,0.56940496,0.6215415,0.62454355,0.7166206,0.66198444,0.61171603,female_fear
0.5142816,0.4641179,0.476652,0.5096193,0.5543515,0.5946101,0.60384184,0.62484205,0.5829875,0.5867387,0.6147934,0.5958906,female_happy
0.5615378,0.51189524,0.55093575,0.6031356,0.60803956,0.62977123,0.6677976,0.7303083,0.72954947,0.7431348,0.754136,0.72089165,female_neutral
0.58655995,0.602166,0.6605104,0.69500256,0.74177194,0.7221633,0.69271,0.70206475,0.7367107,0.8179216,0.80889934,0.6794639,female_sad
0.6253306,0.6849308,0.6154574,0.5074647,0.4633392,0.47004083,0.4603219,0.46419954,0.51615924,0.5425474,0.54612243,0.5864082,female_angry
0.5263064,0.5451802,0.6204002,0.69031817,0.71343344,0.6574114,0.63385856,0.6163473,0.6054953,0.64486635,0.76179534,0.6862487,female_disgust
0.47401077,0.42929703,0.56287885,0.6467287,0.6524828,0.6315587,0.52120376,0.54008025,0.52017087,0.5188191,0.58779496,0.58163136,female_fear
0.5902001,0.5772706,0.5969552,0.644503,0.592587,0.6171856,0.5812413,0.63956463,0.6494705,0.63480014,0.6696602,0.6699183,female_happy
0.5893272,0.5304282,0.5607279,0.6276007,0.6825431,0.7370527,0.64602464,0.6389223,0.62266195,0.65665174,0.70383,0.6508151,female_neutral
0.5893247,0.5648447,0.6721552,0.6919822,0.7133781,0.6868434,0.6251732,0.58774436,0.6081572,0.67523026,0.73029083,0.7075467,female_sad
0.54893035,0.60619897,0.71149534,0.66601,0.6082117,0.556611,0.55355096,0.58459175,0.56002516,0.5709183,0.5821625,0.5432446,female_angry
0.49097514,0.4497841,0.53915113,0.68947804,0.70025206,0.63794744,0.610432,0.71366686,0.7556666,0.70425427,0.7086621,0.6465017,female_disgust
0.61871326,0.5750679,0.58104724,0.634792,0.64077675,0.58515644,0.60417044,0.604524,0.5808049,0.5947766,0.6761206,0.65360636,female_fear
0.48362544,0.458241,0.49026304,0.53681046,0.6137911,0.6521705,0.62852985,0.63423884,0.59577566,0.6399825,0.7186849,0.6770437,female_happy
0.48896798,0.4662394,0.53982085,0.56567204,0.55350107,0.5625339,0.6233228,0.7076563,0.63073546,0.6157058,0.6474846,0.64703625,female_neutral
0.5453081,0.5919146,0.6246454,0.64869916,0.67119664,0.6751173,0.7433771,0.72857434,0.7014659,0.7672169,0.782852,0.6267751,female_sad
0.5357147,0.4947763,0.5085558,0.56202465,0.53708595,0.550213,0.5282383,0.56023866,0.5211974,0.5521342,0.7004079,0.6868678,female_angry
0.60071707,0.5711348,0.6538313,0.7013942,0.6971287,0.6554849,0.63368964,0.66175425,0.6372882,0.6546361,0.7507519,0.7595262,female_disgust
0.3832643,0.41164526,0.41877857,0.47099555,0.5828294,0.6083635,0.557417,0.58722764,0.6076723,0.6199207,0.57165205,0.4828764,female_fear
0.56956124,0.5045636,0.5356979,0.60711664,0.5698777,0.5680843,0.55725664,0.6314559,0.5964106,0.61791635,0.673157,0.72747725,female_happy
0.51703775,0.49601397,0.59098047,0.5914106,0.5674395,0.55669314,0.5845222,0.64432824,0.5853844,0.60476786,0.6679127,0.6671556,female_neutral
0.4638069,0.45346543,0.5539663,0.5595343,0.63041836,0.5772113,0.58613604,0.5903141,0.6597313,0.69539946,0.6487268,0.616139,female_sad
0.4703894,0.4243718,0.5127703,0.6584182,0.65145504,0.65935844,0.61144084,0.60306454,0.54145384,0.5060052,0.51569015,0.5216247,female_angry
0.5422563,0.59455454,0.6799272,0.7162096,0.72099173,0.6657141,0.6823812,0.6850309,0.72627544,0.814817,0.834362,0.6309881,female_disgust
0.39937574,0.37991193,0.4085107,0.44549477,0.5099389,0.5489002,0.5549288,0.6335707,0.63265336,0.6016189,0.5734139,0.4794966,female_fear
0.542968,0.46338743,0.51592505,0.5729084,0.6364801,0.6194158,0.5242031,0.6020768,0.61827004,0.6825528,0.7035944,0.7161472,female_happy
0.5117654,0.5470603,0.59619206,0.5858895,0.6008958,0.61081475,0.65961874,0.71314394,0.65475136,0.64928293,0.7473398,0.71366906,female_neutral
0.5856499,0.57960266,0.642983,0.62075645,0.6723093,0.69233286,0.7202124,0.7154121,0.671026,0.73825175,0.7289263,0.5862909,female_sad
0.6085662,0.5532862,0.61226666,0.63490653,0.6226391,0.6338016,0.64611465,0.7077638,0.658818,0.7093102,0.7279713,0.6649663,female_angry
0.65762067,0.618773,0.625832,0.6518604,0.7178958,0.6985228,0.70884913,0.68662196,0.75581986,0.83117616,0.8299329,0.71099156,female_disgust
0.6264839,0.6295725,0.6678583,0.692246,0.68069464,0.5946378,0.6102027,0.66831577,0.7052366,0.7744265,0.82475716,0.68643653,female_fear
0.5556265,0.5762712,0.5797448,0.6037739,0.6897421,0.63652045,0.6892577,0.68004096,0.6961896,0.8080838,0.7817707,0.62772316,female_happy
0.5264991,0.5417954,0.56918186,0.6179549,0.64611363,0.63332343,0.6427669,0.74760836,0.755142,0.7032221,0.7671568,0.7093891,female_neutral
0.60085315,0.5763385,0.60959065,0.6621568,0.7297367,0.7244443,0.6771074,0.73831075,0.74051607,0.7586957,0.7953052,0.73524773,female_sad
0.53695816,0.54887486,0.63459504,0.6683878,0.61649424,0.5953872,0.6079639,0.6224052,0.6435723,0.6459344,0.64363915,0.5998703,female_angry
0.5657912,0.5969297,0.6196034,0.6643256,0.73130935,0.76880383,0.7770263,0.7461385,0.75723034,0.8045633,0.86072946,0.72045547,female_disgust
0.5005108,0.50039786,0.5473893,0.6386595,0.5692036,0.60504544,0.49568167,0.4542702,0.45253935,0.57665586,0.5928449,0.55929863,female_fear
0.562017,0.55239344,0.5423324,0.58195347,0.6249168,0.5970992,0.6288108,0.6667593,0.6370559,0.6741431,0.6541152,0.61968625,female_happy
0.542575,0.6263148,0.5794456,0.5877253,0.6467209,0.70726424,0.7260261,0.71061265,0.7329092,0.7143578,0.69976693,0.6159586,female_neutral
0.53714854,0.51535577,0.5598113,0.63628876,0.6925811,0.72449,0.71401024,0.71822,0.71879345,0.7811598,0.8163606,0.70007163,female_sad
0.639206,0.59896076,0.5723151,0.53526413,0.5407785,0.57785326,0.5597709,0.5375187,0.5441395,0.5619366,0.564261,0.64979357,female_angry
0.5398149,0.54748183,0.59957486,0.64711666,0.68690354,0.7247996,0.7476064,0.72389406,0.69192576,0.7067967,0.793719,0.68891495,female_disgust
0.47095665,0.49632806,0.63009477,0.63558346,0.5343802,0.5085157,0.5445415,0.6340249,0.67643124,0.64184076,0.62908065,0.5685264,female_fear
0.5163467,0.50295633,0.5363004,0.60069823,0.65869063,0.7055177,0.6671666,0.64542407,0.63318604,0.7342036,0.72715545,0.63491106,female_happy
0.49639288,0.48574737,0.5679209,0.5778558,0.62355924,0.6391891,0.66742307,0.6784788,0.63086176,0.6824015,0.75067735,0.7044206,female_neutral
