chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,emotion
0.6376989,0.64108074,0.63034135,0.6691286,0.68344885,0.69104385,0.70555896,0.6899041,0.7037257,0.67444295,0.64581436,0.6488343,female_disgust
0.69745815,0.68209094,0.69786346,0.7054012,0.722454,0.7728974,0.7733062,0.7449187,0.71276706,0.6830818,0.70488816,0.71640134,male_disgust
0.6165734,0.59552234,0.5951687,0.5765781,0.5756333,0.572856,0.59858084,0.58613175,0.5730086,0.58097285,0.6295502,0.62882036,female_disgust
0.67275786,0.6575472,0.6558245,0.73861617,0.8004887,0.83688515,0.82346725,0.8179133,0.7957527,0.72337675,0.6853821,0.6644255,male_disgust
0.6937509,0.690868,0.6781667,0.68263185,0.75233626,0.7708358,0.7072767,0.6837556,0.6700179,0.642598,0.6596066,0.6785475,female_disgust
0.7729549,0.7688897,0.74369574,0.76725817,0.8030227,0.79696447,0.7718468,0.7558637,0.752141,0.7333899,0.73292005,0.7574018,male_disgust
0.60336417,0.55617017,0.5416651,0.5261425,0.5334626,0.57373804,0.6146482,0.6400341,0.6328213,0.62049216,0.64549875,0.67419827,female_disgust
0.69176745,0.69669944,0.7675723,0.7797574,0.7534978,0.7090728,0.69546086,0.7036691,0.7272249,0.7210328,0.7090954,0.6976598,male_disgust
0.5254647,0.45426846,0.4271083,0.4745995,0.5212697,0.56254673,0.5725349,0.5389371,0.5605376,0.57062954,0.5513618,0.52785635,female_disgust
0.69738835,0.699099,0.70239365,0.6691862,0.68825334,0.7033825,0.7338014,0.77641845,0.82013226,0.8384942,0.79536486,0.7346291,male_disgust
0.63976943,0.632298,0.62513506,0.59836507,0.5934374,0.6133752,0.59177357,0.5597231,0.6055845,0.650642,0.63020706,0.62869287,female_disgust
0.70650387,0.71046495,0.76704764,0.79834175,0.80007535,0.8009202,0.83068633,0.7217559,0.70055753,0.71389556,0.70328665,0.69544065,male_disgust
0.63460976,0.586122,0.56612134,0.5709792,0.58777744,0.58732194,0.6336707,0.65066624,0.64011776,0.65940595,0.6544605,0.6359299,female_disgust
0.77517503,0.7237903,0.70728284,0.72998583,0.70863944,0.73488826,0.7664078,0.7478967,0.7300976,0.7199463,0.7637877,0.77932906,male_disgust
0.613378,0.6053745,0.6457293,0.65435874,0.65755445,0.6881344,0.7511863,0.7531614,0.69977367,0.6803396,0.6463774,0.64301914,female_disgust
0.75391376,0.7422358,0.77205026,0.7691925,0.7640297,0.7804691,0.7963255,0.77309155,0.7671406,0.78096086,0.79132175,0.77456546,male_disgust
0.60210305,0.5957787,0.64103144,0.65510523,0.7009113,0.7763053,0.71900207,0.6271218,0.6164811,0.6350938,0.6492658,0.6227356,female_disgust
0.7450617,0.7493554,0.7576073,0.76696986,0.76592886,0.7424022,0.710295,0.7346535,0.75270987,0.7318862,0.7397127,0.74658966,male_disgust
0.6550796,0.6567635,0.66080093,0.7011039,0.74513346,0.7344386,0.69928384,0.677805,0.68382275,0.697527,0.66852325,0.65574336,female_disgust
0.7586349,0.7682727,0.7650501,0.79429525,0.82421184,0.82730055,0.82304096,0.78670573,0.76519626,0.7656178,0.7792024,0.7701911,male_disgust
0.60319304,0.6117906,0.60635626,0.5986656,0.59407866,0.58906347,0.5830677,0.57999444,0.5716962,0.5816706,0.6032598,0.6159595,female_disgust
0.5946841,0.5917626,0.60442406,0.6267153,0.66939867,0.69930416,0.6776233,0.72850007,0.76101744,0.7360385,0.707527,0.6417205,male_disgust
0.54627234,0.53635,0.49647835,0.49904007,0.5458056,0.57028884,0.57562286,0.528553,0.50849175,0.5178677,0.50414777,0.5032222,female_disgust
0.72633237,0.6989641,0.68202394,0.6691176,0.70375204,0.73076797,0.7530843,0.7806929,0.79041153,0.78315604,0.80254406,0.78644246,male_disgust
0.67791754,0.68625987,0.6878855,0.69259995,0.70090026,0.74518996,0.718699,0.7113987,0.6806153,0.6486829,0.6913035,0.6922134,female_disgust
0.6915085,0.6856038,0.6900823,0.69216025,0.7156199,0.7360553,0.735804,0.76939714,0.7917795,0.74517894,0.6881961,0.67367476,male_disgust
0.52500266,0.49963662,0.5265538,0.54370457,0.5455292,0.5363787,0.5568567,0.556603,0.5853811,0.57660425,0.58376604,0.5819918,female_disgust
0.6830442,0.67920065,0.66902775,0.6816418,0.7581753,0.80707556,0.7870007,0.7812237,0.7705924,0.7260446,0.7019841,0.69374204,male_disgust
0.69809186,0.7146103,0.6962579,0.67105913,0.72556746,0.75394696,0.7598995,0.6986521,0.6576294,0.6661281,0.69798166,0.70208156,female_disgust
0.69467366,0.7238638,0.731921,0.71974933,0.7731793,0.7640715,0.7836095,0.76603407,0.742974,0.7219204,0.71359867,0.69796765,male_disgust
0.62921226,0.60567415,0.57104933,0.5448189,0.53519607,0.5848277,0.63432753,0.6115785,0.6251265,0.65039915,0.6805198,0.67592454,female_disgust
0.73309785,0.7372886,0.7397635,0.7510058,0.7619301,0.7638612,0.73767316,0.71335286,0.70827824,0.72917676,0.70643926,0.72033215,male_disgust
0.5525235,0.50684583,0.48421004,0.5139623,0.52290016,0.5819848,0.6272325,0.59642875,0.6088277,0.6112546,0.59202826,0.5675632,female_disgust
0.6275185,0.6646241,0.70439947,0.7016246,0.70464414,0.72677207,0.74505717,0.7268858,0.73769325,0.7294952,0.68752885,0.64799714,male_disgust
0.6803996,0.71197474,0.6937987,0.66075516,0.6694457,0.6626629,0.6466008,0.6551954,0.7130686,0.6929195,0.6404257,0.63663346,female_disgust
0.7359881,0.7506199,0.77177197,0.7972205,0.8139702,0.8546891,0.83362424,0.7381191,0.73770297,0.7172257,0.72276366,0.7335742,male_disgust
0.53847176,0.48934466,0.5315997,0.5776711,0.50379723,0.52160406,0.5557803,0.5702025,0.6387177,0.59558946,0.580797,0.54374874,female_disgust
0.56666154,0.5855198,0.594058,0.622976,0.5695372,0.54568547,0.5625336,0.54693234,0.56440663,0.5589702,0.5665276,0.5581704,male_disgust
0.65096855,0.66457486,0.68698347,0.6909068,0.7136754,0.73258454,0.7561858,0.7550609,0.7291103,0.7093679,0.69466454,0.6766622,female_disgust
0.7840234,0.7753072,0.78057086,0.7000128,0.6599397,0.6720692,0.68025255,0.7063529,0.74156106,0.75881124,0.7776324,0.7896509,male_disgust
0.6376333,0.5871414,0.5765362,0.54611796,0.5481135,0.57954806,0.6321805,0.6479893,0.66143817,0.66437817,0.76415473,0.7477145,female_disgust
0.7536872,0.7494885,0.7392944,0.7288673,0.766341,0.7693109,0.7191315,0.6885444,0.7106881,0.71777076,0.71592736,0.7456296,male_disgust
0.717982,0.7125771,0.71665186,0.74145,0.76652306,0.7500761,0.73088783,0.7002299,0.68944347,0.70562285,0.7282752,0.7229461,female_disgust
0.74356425,0.77458334,0.7931339,0.80373824,0.8189724,0.7874519,0.7990272,0.7656609,0.76179385,0.77581865,0.77656966,0.7395088,male_disgust
0.6729728,0.6712702,0.6842703,0.6493671,0.58840716,0.56699014,0.54048616,0.52266735,0.52183616,0.51098347,0.5418644,0.6224859,female_disgust
0.62710357,0.6495863,0.6876023,0.6735033,0.678222,0.6507496,0.65961295,0.6924444,0.71939516,0.73614365,0.72763735,0.6664806,male_disgust
0.6425949,0.6262551,0.5794151,0.54373676,0.5515588,0.55922425,0.5702678,0.59655076,0.61665314,0.58964527,0.5725345,0.5976944,female_disgust
0.70919275,0.7150316,0.7077869,0.73144835,0.7469116,0.74694544,0.7379377,0.7765499,0.8156982,0.8015004,0.7820099,0.7149088,male_disgust
0.60080004,0.57601744,0.56531537,0.5707188,0.6096288,0.6333672,0.64759535,0.6080436,0.58712214,0.5774713,0.61133593,0.6200723,female_disgust
0.63433474,0.6493805,0.68047315,0.693683,0.7244155,0.77189994,0.75877947,0.6833217,0.6623054,0.64709467,0.6528948,0.64588296,male_disgust
0.54654825,0.5042995,0.5072492,0.5222341,0.537993,0.5583537,0.52961314,0.50718534,0.55188656,0.6077842,0.6267055,0.602451,female_disgust
0.7004374,0.70365703,0.71950763,0.76342636,0.8233758,0.83363396,0.79977185,0.77986705,0.765078,0.7523066,0.72744805,0.7079878,male_disgust
0.66323787,0.6583229,0.64333296,0.64044374,0.6980519,0.7753546,0.7988436,0.7234981,0.6864284,0.6655933,0.6573465,0.6513944,female_disgust
0.7578148,0.7531716,0.75150156,0.7906755,0.81181765,0.78476506,0.759327,0.7368153,0.70856935,0.69121397,0.72852784,0.7543569,male_disgust
0.57700676,0.56595,0.5635422,0.59173125,0.5918437,0.6321629,0.6576635,0.68273693,0.67526394,0.65424764,0.63999724,0.614975,female_disgust
0.56228507,0.5962665,0.62643635,0.69165784,0.69321835,0.65117216,0.6684036,0.7001837,0.7141086,0.67631954,0.64599353,0.58645636,male_disgust
0.5431104,0.469389,0.464867,0.4979926,0.5132158,0.53336,0.56182504,0.5689379,0.5869205,0.5645022,0.56344277,0.5648518,female_disgust
0.6833978,0.6634431,0.7128234,0.74730694,0.7588895,0.74882835,0.77335817,0.7581415,0.75597376,0.7590022,0.74708885,0.72701025,male_disgust
0.53792995,0.537964,0.54863745,0.5129465,0.5145098,0.5159844,0.5089328,0.49397546,0.47315684,0.461172,0.45727944,0.49878928,female_disgust
0.76989406,0.7887561,0.7863566,0.78607637,0.79060954,0.7957677,0.8058588,0.7376862,0.71118855,0.6855051,0.71119386,0.7348164,male_disgust
0.47970572,0.47535652,0.46966174,0.5356301,0.55569184,0.5960031,0.6662213,0.6738353,0.64915514,0.60013914,0.5563583,0.49372435,female_disgust
0.66387105,0.6846928,0.6816854,0.72766787,0.743716,0.6996741,0.6825705,0.69053227,0.70688945,0.6747712,0.64482164,0.6514097,male_disgust
0.64251345,0.62598383,0.6182377,0.6605101,0.6952359,0.7228936,0.71920925,0.71946996,0.74121356,0.71973413,0.71187806,0.68989766,female_disgust
0.7439931,0.7409497,0.769517,0.79611593,0.8034281,0.7805089,0.7847968,0.76354,0.7409507,0.73660964,0.7484626,0.76328653,male_disgust
0.56874096,0.5253669,0.5199857,0.5310464,0.57985926,0.60559916,0.6110283,0.6417901,0.65821236,0.6728604,0.6776553,0.65567595,female_disgust
0.6880967,0.7467557,0.7769577,0.78909236,0.80522406,0.7776162,0.7418615,0.7007233,0.69960713,0.7163673,0.7122588,0.67187315,male_disgust
0.63475764,0.60857755,0.6095376,0.64024615,0.6692277,0.67979217,0.66832775,0.6373109,0.62148434,0.67413795,0.70282614,0.6825451,female_disgust
0.750281,0.7397992,0.74470055,0.74263114,0.7654749,0.7555142,0.7778205,0.7596011,0.78912807,0.8241248,0.8089779,0.7647346,male_disgust
0.5575464,0.51015025,0.52126914,0.5189855,0.55124074,0.5582209,0.5725022,0.54940814,0.49537647,0.55041826,0.5487883,0.561452,female_disgust
0.7281575,0.73345345,0.70987284,0.7206304,0.75664246,0.75566345,0.74166685,0.7368015,0.72383493,0.7385972,0.7128035,0.7205143,male_disgust
0.61836046,0.6113448,0.6076537,0.6036174,0.64765114,0.70925516,0.74788797,0.76512444,0.7667571,0.72959566,0.66764385,0.62982434,female_disgust
0.73756975,0.7313321,0.7488969,0.7534005,0.75389653,0.7429736,0.726028,0.7463676,0.7540702,0.76486814,0.7644731,0.7429319,male_disgust
0.5948767,0.59656775,0.5620073,0.5853072,0.64937574,0.6985793,0.74589,0.7408268,0.69187516,0.6025921,0.5819746,0.6006195,female_disgust
0.62452,0.6119439,0.65591747,0.63961905,0.66262764,0.7321136,0.7834958,0.7374838,0.71933067,0.65633386,0.6561796,0.6827737,male_disgust
0.5555502,0.54727614,0.5487428,0.55155915,0.58583003,0.5806695,0.56289816,0.5534534,0.52637243,0.52107316,0.5397845,0.5507018,female_disgust
0.64935964,0.6632662,0.66799766,0.72609425,0.78546023,0.8021679,0.7928295,0.7938435,0.75697213,0.7111622,0.694961,0.67536616,male_disgust
0.60857195,0.5819264,0.60999227,0.6580585,0.6972033,0.7173558,0.73140883,0.7391941,0.74004674,0.7028999,0.64555013,0.6162827,female_disgust
0.6506838,0.6403056,0.652656,0.7073789,0.7542617,0.74493945,0.71495485,0.67636514,0.6621755,0.6558498,0.6465582,0.6483431,male_disgust
0.71473974,0.68895054,0.65579504,0.6538591,0.6685617,0.6974157,0.71388096,0.708353,0.70465636,0.678305,0.69545484,0.7094429,female_disgust
0.59073037,0.63091695,0.6659371,0.65439916,0.6638871,0.6845434,0.68532455,0.6926156,0.6917614,0.6858686,0.6819564,0.6353563,male_disgust
0.6772828,0.6413052,0.61408865,0.6225373,0.6593748,0.6900253,0.7011178,0.6622595,0.66055745,0.65596604,0.6917317,0.69883853,female_disgust
0.6293251,0.6658063,0.7286718,0.7305236,0.7375599,0.71000993,0.71586734,0.7570347,0.753864,0.6915726,0.6787191,0.6665419,male_disgust
0.6124542,0.62003195,0.59351164,0.5517114,0.58817846,0.60239285,0.5739795,0.5663263,0.5721878,0.5779464,0.57387245,0.6098885,female_disgust
0.7422226,0.76939887,0.7664052,0.76178414,0.76075864,0.7461049,0.7513939,0.72540516,0.7238472,0.71769655,0.69954795,0.72097254,male_disgust
0.62176913,0.56479836,0.5235204,0.57362044,0.5632259,0.55685323,0.5579802,0.5353218,0.5058741,0.5120446,0.5494219,0.579915,female_disgust
0.70090306,0.7188114,0.71711105,0.77675116,0.81067914,0.7756134,0.76681644,0.74865943,0.75642985,0.7272111,0.700843,0.6933043,male_disgust
0.664278,0.66754395,0.707361,0.7133182,0.7012603,0.70387274,0.6993101,0.6828284,0.68426704,0.67677426,0.7177193,0.6957678,female_disgust
0.74548703,0.7239131,0.7392809,0.7385872,0.7472862,0.7698441,0.7666197,0.76950246,0.7671592,0.7591446,0.7594557,0.75876176,male_disgust
0.6401282,0.5605171,0.56854874,0.5536121,0.5555469,0.5786887,0.59454083,0.5692201,0.5663324,0.61114824,0.69171697,0.7457562,female_disgust
0.6732082,0.74069154,0.7433088,0.72994304,0.7462401,0.77363336,0.7567614,0.73950434,0.75280786,0.732338,0.7134731,0.6669506,male_disgust
0.5722455,0.57212967,0.595046,0.56994253,0.6208098,0.66418684,0.69038004,0.68510866,0.66019964,0.63350064,0.6001266,0.56582654,female_disgust
0.75169265,0.75698906,0.7353696,0.71846473,0.72884,0.74918324,0.74901617,0.742511,0.75755215,0.77151585,0.7990196,0.7611456,male_disgust
0.578538,0.56888247,0.5715107,0.5944502,0.61266977,0.61778045,0.63239855,0.62331945,0.609764,0.6122961,0.6238721,0.60866296,female_disgust
0.66168296,0.66167486,0.7012035,0.72405,0.7294584,0.7270209,0.7107731,0.7172469,0.7693396,0.7337718,0.6625786,0.63415116,male_disgust
0.5389015,0.4812623,0.47226152,0.48836663,0.51892453,0.55026954,0.56263083,0.56962854,0.58114123,0.58101684,0.61134726,0.60573226,female_disgust
0.69335115,0.6878719,0.6629331,0.6659541,0.687041,0.6922728,0.66781634,0.69126004,0.76644284,0.7626571,0.7293621,0.7009821,male_disgust
0.6594179,0.67704576,0.65714175,0.6493181,0.6664252,0.71269155,0.717135,0.62956035,0.60696554,0.60843897,0.60133845,0.6100673,female_disgust
0.64214027,0.649307,0.6705555,0.66755235,0.6724493,0.7206186,0.7043228,0.67774725,0.67682344,0.65526795,0.63411754,0.6288145,male_disgust
0.6770577,0.6512127,0.6062989,0.600112,0.61290246,0.6394424,0.6036559,0.55175215,0.5467639,0.5541415,0.58812916,0.63005465,female_disgust
0.7057447,0.7056626,0.713051,0.7480674,0.7980755,0.8196841,0.8208852,0.7774893,0.74582547,0.7302776,0.703798,0.69614017,male_disgust
0.6383546,0.6472213,0.64343375,0.6398428,0.6987358,0.7330601,0.7268514,0.68837154,0.68558574,0.6758573,0.67872804,0.65829206,female_disgust
0.6543675,0.6668332,0.6901433,0.7064354,0.7643222,0.81962866,0.8045283,0.7301423,0.70599777,0.71387315,0.70165354,0.6778733,male_disgust
0.69880015,0.6094554,0.5526841,0.52152014,0.5604424,0.56620216,0.58759403,0.6021946,0.615293,0.6199144,0.6570558,0.6796704,female_disgust
0.69408584,0.6916727,0.675714,0.68112695,0.71380794,0.7184495,0.707604,0.6747205,0.6128586,0.5968326,0.63931304,0.6799752,male_disgust
0.6352105,0.5473333,0.5006196,0.5147773,0.51555437,0.54681265,0.59953237,0.5942559,0.58411354,0.5972176,0.63506436,0.64187455,female_disgust
0.6760823,0.69844353,0.71264786,0.70782435,0.71942514,0.69377494,0.68146056,0.6910767,0.69669765,0.7104625,0.7152636,0.7056101,male_disgust
0.6209676,0.59675664,0.5642051,0.5305704,0.529281,0.5428118,0.5668305,0.583631,0.6111241,0.57298845,0.5704084,0.60317874,female_disgust
0.69811845,0.7194023,0.7517991,0.7408346,0.70449007,0.7448504,0.75586563,0.71677464,0.6919809,0.6873851,0.713043,0.7316722,male_disgust
0.68890476,0.6534152,0.68009347,0.6939486,0.658142,0.6529997,0.6306906,0.6073066,0.6274209,0.6410496,0.66083026,0.68252724,female_disgust
0.6948918,0.7137628,0.71987456,0.79242724,0.77566034,0.7388626,0.7465393,0.73573524,0.752969,0.73264813,0.71585065,0.6819224,male_disgust
0.6832582,0.68894905,0.6805154,0.7316999,0.7431004,0.7418194,0.737601,0.71361744,0.72778106,0.68761206,0.6762316,0.6695091,female_disgust
0.7505108,0.721239,0.7014087,0.71849996,0.7572745,0.77142286,0.7933732,0.79733276,0.78779805,0.7815334,0.7735818,0.7599275,male_disgust
0.69766134,0.61824304,0.5742534,0.5474828,0.5412402,0.53370434,0.56142664,0.5617561,0.5457428,0.5749885,0.695138,0.7573779,female_disgust
0.701278,0.7981981,0.7978442,0.7778819,0.7517454,0.73077863,0.694989,0.657298,0.66328984,0.6525001,0.6642359,0.67027396,male_disgust
0.6585201,0.6438507,0.66852856,0.68082505,0.6948057,0.68170995,0.65462935,0.6610339,0.65667707,0.71043664,0.71363735,0.7000124,female_disgust
0.7649596,0.7407001,0.7681269,0.7641887,0.7865032,0.7773069,0.7693664,0.7628592,0.76935273,0.7669319,0.77731174,0.78347474,male_disgust
0.64395034,0.65220565,0.5969899,0.5687341,0.55236036,0.54999673,0.5701499,0.5956556,0.62106556,0.5879351,0.5869486,0.6057912,female_disgust
0.69814086,0.71485066,0.7370363,0.7840729,0.8051951,0.7762802,0.7396168,0.7475903,0.7412647,0.7177928,0.6902829,0.66712534,male_disgust
0.6247057,0.58008033,0.57037455,0.60611236,0.65716237,0.6644743,0.6506524,0.6628147,0.67556673,0.64646226,0.61063516,0.63309747,female_disgust
0.64442104,0.6423076,0.65875316,0.6771372,0.7016505,0.69641507,0.7121088,0.7549346,0.81262636,0.7968338,0.7677367,0.7049708,male_disgust
0.64796,0.64534885,0.64893204,0.69508815,0.7294075,0.7493371,0.69917345,0.6403867,0.6330108,0.6307988,0.66193414,0.67270017,female_disgust
0.62478656,0.66448045,0.68574214,0.6750671,0.7034549,0.7338916,0.6799546,0.6281961,0.58778054,0.5867587,0.6336376,0.64483726,male_disgust
0.5695092,0.5473086,0.56701016,0.6047697,0.61906743,0.6436987,0.61814666,0.6060646,0.6403379,0.6353391,0.63229424,0.6103335,female_disgust
0.66468436,0.6608277,0.69650453,0.7446225,0.80099976,0.8241638,0.78742456,0.7831381,0.77592766,0.7254555,0.71129376,0.6952338,male_disgust
0.62552404,0.62160456,0.6196652,0.6189379,0.66274303,0.69900566,0.70972586,0.72258943,0.71203256,0.69310695,0.72178113,0.65552694,female_disgust
0.64796597,0.6331936,0.6510523,0.6921091,0.7722608,0.7869834,0.7626763,0.7227448,0.7033759,0.69317263,0.693636,0.679725,male_disgust
0.6444207,0.6301546,0.6372074,0.6353731,0.63560385,0.6332262,0.6036801,0.58782667,0.61632115,0.6018822,0.6773057,0.69695485,female_disgust
0.65148145,0.6521274,0.67531264,0.6705344,0.70488364,0.7359569,0.74282986,0.7346153,0.74044734,0.7170697,0.72537583,0.7084015,male_disgust
0.67140365,0.61252785,0.57691807,0.6101964,0.6286367,0.6365793,0.6467501,0.6614064,0.7080936,0.7217796,0.72673064,0.6953933,female_disgust
0.64280033,0.63256603,0.680611,0.6451449,0.6595837,0.6883568,0.6930174,0.70737064,0.7068067,0.7104308,0.7356963,0.7083527,male_disgust
0.49912527,0.5139942,0.5097413,0.52803755,0.55159616,0.55746037,0.5762803,0.5440807,0.54104555,0.5323431,0.5551904,0.53129864,female_disgust
0.74732614,0.7657771,0.7429665,0.7484812,0.72532755,0.7365122,0.7234021,0.6657893,0.67506844,0.69385576,0.71181536,0.7314278,male_disgust
0.7049009,0.737467,0.6900002,0.6674561,0.65052116,0.6458192,0.62115353,0.58484316,0.62893033,0.61228454,0.63019246,0.6480981,female_disgust
0.6272169,0.6441482,0.6479297,0.6932518,0.69634783,0.68672293,0.6902722,0.690118,0.72396797,0.6969313,0.66382545,0.63121045,male_disgust
0.68281275,0.6930484,0.71866333,0.711646,0.701657,0.7013094,0.6965299,0.70266116,0.70511,0.6799786,0.70391744,0.69410956,female_disgust
0.6829996,0.68392825,0.71063054,0.70520794,0.732496,0.74153084,0.77662164,0.75170314,0.75565386,0.75773746,0.778829,0.7525634,male_disgust
0.5188543,0.53278816,0.53512335,0.51400906,0.4973853,0.5285701,0.5705896,0.5411775,0.55674756,0.6163217,0.649493,0.60639983,female_disgust
0.65046525,0.71998405,0.7995869,0.7781787,0.7494926,0.76821333,0.7784259,0.6954272,0.658482,0.7145002,0.71304077,0.64423317,male_disgust
0.63340765,0.6501788,0.65932804,0.65593433,0.7079485,0.6594087,0.60123795,0.5889618,0.62421507,0.6732164,0.7035343,0.66706574,female_disgust
0.7598978,0.7628304,0.77175707,0.7672963,0.7749517,0.7780478,0.7507851,0.7231347,0.76319826,0.7624234,0.7607802,0.76566774,male_disgust
0.54027843,0.54756624,0.5436168,0.54693186,0.5041061,0.47029075,0.48380145,0.48427314,0.47088996,0.4791987,0.51905257,0.5413349,female_disgust
0.67293435,0.6705665,0.6521276,0.69729775,0.72992206,0.70392644,0.66389036,0.679452,0.7244596,0.7697776,0.74892354,0.68849295,male_disgust
0.6465842,0.6103159,0.5889573,0.5302217,0.5640733,0.60017115,0.6092273,0.59635365,0.6112925,0.6223567,0.6412629,0.64163613,female_disgust
0.6658519,0.6546153,0.6373881,0.6419223,0.6652981,0.6914687,0.7146384,0.73582643,0.7641827,0.7570954,0.7581688,0.7174149,male_disgust
0.6343804,0.64667326,0.64606553,0.6540781,0.65655345,0.6866694,0.7085121,0.71839637,0.7110279,0.6338217,0.62086976,0.6130459,female_disgust
0.59250575,0.5967087,0.6432118,0.66563845,0.70029545,0.75239444,0.7853878,0.7502901,0.72455734,0.69191587,0.6557503,0.6097387,male_disgust
0.56776184,0.5488051,0.5308492,0.5696764,0.62719494,0.6690216,0.64614314,0.6204875,0.5951854,0.57192004,0.56544447,0.56685275,female_disgust
0.68552524,0.6881444,0.69028264,0.7558767,0.82021546,0.8219657,0.8014051,0.78281367,0.74245554,0.71831423,0.6983617,0.6948226,male_disgust
0.5962146,0.5957436,0.62998027,0.675895,0.68549204,0.69110304,0.7146167,0.74621385,0.7567336,0.6984118,0.6652168,0.64211196,female_disgust
0.53225845,0.53570664,0.5390343,0.5957594,0.6551881,0.650275,0.6411155,0.60769546,0.591354,0.56772673,0.556718,0.5370441,male_disgust
0.7213084,0.7085694,0.6389901,0.54019797,0.5192785,0.5089844,0.5314764,0.5576793,0.58313453,0.5933677,0.6151415,0.6526593,female_disgust
0.72062814,0.73723054,0.7689804,0.75832707,0.77738035,0.78283197,0.78706867,0.7891979,0.7693245,0.73585236,0.74010926,0.73224986,male_surprise
0.5976684,0.56967616,0.5525098,0.51977503,0.51844436,0.5689225,0.60341215,0.59377563,0.58496743,0.5820068,0.6028938,0.628084,female_surprise
0.56509566,0.5741588,0.5754413,0.6308789,0.6504656,0.60345,0.60543305,0.5773743,0.6044874,0.6158033,0.5916936,0.588823,male_surprise
0.6680261,0.64722365,0.65200955,0.71052974,0.7410863,0.71191,0.7090116,0.6966096,0.7097348,0.69339156,0.64076906,0.65542275,female_surprise
0.7416003,0.7608523,0.7735454,0.7939402,0.78425497,0.74445814,0.7079971,0.6896845,0.7147362,0.7008091,0.6958044,0.7145559,male_surprise
0.6536282,0.6299094,0.6038172,0.66873187,0.6646866,0.658305,0.6487087,0.6039221,0.599199,0.60389405,0.65756875,0.6587682,female_surprise
0.6389671,0.60876715,0.5807148,0.59980524,0.58719474,0.5787814,0.5901821,0.60447127,0.6301872,0.61753994,0.60533434,0.62275445,male_surprise
0.6588815,0.646658,0.64247644,0.65842474,0.6779491,0.7194773,0.75376445,0.75671816,0.7655238,0.738157,0.71207106,0.6908149,female_surprise
0.7877509,0.78822625,0.7980349,0.7834122,0.79873735,0.8227241,0.8398571,0.8365255,0.8022887,0.7766566,0.78484863,0.77508676,male_surprise
0.6731266,0.657269,0.6782811,0.6742948,0.67137736,0.70966667,0.7428933,0.73648953,0.69331914,0.68025225,0.74211174,0.73868835,female_surprise
0.6992704,0.72919935,0.75141704,0.7866075,0.8218621,0.799083,0.7527228,0.7226682,0.73260546,0.7435162,0.74341285,0.70823735,male_surprise
0.7059128,0.6653863,0.6671236,0.67394704,0.73350936,0.71628714,0.6999189,0.6665797,0.6591683,0.6225534,0.6416671,0.6797278,female_surprise
0.69726956,0.7111026,0.7173419,0.7186945,0.73708975,0.7418126,0.75929517,0.75160635,0.7228463,0.7107219,0.70113814,0.69163716,male_surprise
0.5462173,0.5262693,0.5354583,0.56166446,0.5975647,0.6095138,0.5781018,0.5362544,0.5394608,0.5225118,0.5104026,0.5314854,female_surprise
0.6987609,0.75790036,0.7525855,0.74039125,0.7922074,0.7877988,0.74366176,0.7134224,0.7319093,0.7493007,0.7359346,0.7230774,male_surprise
0.5385051,0.4959738,0.4862387,0.5148974,0.55742556,0.5204031,0.48774916,0.48431945,0.5414484,0.5092759,0.5164888,0.5599571,female_surprise
0.74524784,0.77026635,0.7545914,0.75391716,0.7401463,0.73231125,0.7318988,0.7445744,0.7413437,0.70948696,0.7178489,0.72954476,male_surprise
0.73648554,0.68218315,0.65969634,0.61884063,0.6109974,0.63432956,0.67633367,0.6904837,0.7031152,0.6832737,0.70191604,0.75932336,female_surprise
0.690712,0.6909039,0.7284825,0.7465737,0.7674028,0.7721916,0.75598884,0.72375464,0.72066444,0.7123241,0.72508925,0.7188058,male_surprise
0.5136628,0.50103474,0.525663,0.51051617,0.48888388,0.48789772,0.48383176,0.44987458,0.46830025,0.4810541,0.5204897,0.54721373,female_surprise
0.63965774,0.63432926,0.65583223,0.66420186,0.67628205,0.7097079,0.76723206,0.7971226,0.82055944,0.7761921,0.733851,0.6862458,male_surprise
0.6074855,0.60047126,0.6518526,0.6901792,0.72233564,0.7206482,0.7363368,0.75859475,0.7845927,0.764989,0.73626745,0.6865859,female_surprise
0.6916821,0.71231705,0.7490332,0.7547791,0.7644016,0.7733053,0.7330397,0.69308734,0.688208,0.6980767,0.6830136,0.6612692,male_surprise
0.5255341,0.5402517,0.48932928,0.46337497,0.47805777,0.50068825,0.5181644,0.50444615,0.51293254,0.48739618,0.4939378,0.500795,female_surprise
0.7609221,0.7573553,0.7642152,0.7521391,0.7531208,0.7371944,0.74899155,0.7546173,0.74328786,0.72716206,0.738515,0.7376922,male_surprise
0.6589233,0.58376753,0.5541107,0.5502535,0.5954217,0.627516,0.61307234,0.60189503,0.5986616,0.5884824,0.63877106,0.6748697,female_surprise
0.6754031,0.688458,0.75255656,0.7888973,0.780977,0.7490874,0.73109376,0.6943456,0.69305974,0.70380676,0.68939596,0.69471806,male_surprise
0.53907526,0.5019928,0.49440455,0.51915234,0.57411397,0.62174714,0.61065364,0.5538214,0.5543837,0.5555997,0.5606491,0.5648692,female_surprise
0.7446176,0.7213688,0.7414744,0.76723343,0.778577,0.76364905,0.72784317,0.6806713,0.6882827,0.72105485,0.7366641,0.73928535,male_surprise
